BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
PROMO MARKETING,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.06,,,2617.0,,,2.04,,,6105.0,,,12454.0,,,2569.0,,
SPRITE,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.27,1.14,-0.1024,166.5,88.0,-0.4715,1.11,1.09,-0.018,6841.0,6497.0,-0.0503,7594.0,7082.0,-0.0674,300.0,242.0,-0.1933
TEBS,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.38,,,32.0,,,1.19,,,5380.0,,,6402.0,,,54.0,,
CHI FOREST,1112D - CARBONATED DRINK PET 425-500ML,1112 - CARBONATED DRINK,CHILLER,1.23,1.13,-0.0813,76.5,59.0,-0.2288,1.22,1.2,-0.0164,11948.0,10412.0,-0.1286,14577.0,12494.0,-0.1429,125.0,148.0,0.184
BIG,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.0,2.06,1.06,1.0,6.0,5.0,1.0,1.64,0.64,13400.0,19272.0,0.4382,13400.0,31606.0,1.3587,2.0,11.0,4.5
COCA COLA,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.24,1.24,0.0,227.0,86.33,-0.6197,1.23,1.18,-0.0407,14786.0,13352.0,-0.097,18187.0,15755.0,-0.1337,369.0,220.0,-0.4038
FANTA,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.29,1.39,0.0775,173.0,74.33,-0.5703,1.12,1.1,-0.0179,15393.0,15394.0,0.0001,17240.0,16933.0,-0.0178,310.0,202.0,-0.3484
PROMO MARKETING,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.05,,,1143.0,,,1.71,,,14339.0,,,24520.0,,,1338.0,,
SPRITE,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.41,1.23,-0.1277,139.5,66.67,-0.5221,1.12,1.12,0.0,18127.0,13242.0,-0.2695,20302.0,14831.0,-0.2695,250.0,178.0,-0.288
ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,9.28,3.98,-0.5711,242.0,117.33,-0.5152,1.31,1.29,-0.0153,19692.0,7988.0,-0.5944,25797.0,10305.0,-0.6005,370.0,272.0,-0.2649
AQUA,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,8.27,4.58,-0.4462,61.5,27.0,-0.561,1.07,1.03,-0.0374,26354.0,14770.0,-0.4396,28199.0,15213.0,-0.4605,115.0,79.0,-0.313
CRYSTALIN,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,1.39,,,11.5,,,1.35,,,56752.0,,,76615.0,,,17.0,,
LE MINERALE,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,10.41,4.41,-0.5764,92.0,35.33,-0.616,1.1,1.06,-0.0364,33578.0,15291.0,-0.5446,36936.0,16208.0,-0.5612,167.0,100.0,-0.4012
PRIMA,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,1.09,,,5.5,,,1.1,,,43127.0,,,47440.0,,,10.0,,
ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,7.42,2.55,-0.6563,575.5,379.67,-0.3403,1.4,1.49,0.0643,16684.0,5728.0,-0.6567,23358.0,8535.0,-0.6346,823.0,767.0,-0.068
AQUA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.74,2.25,-0.1788,713.5,489.67,-0.3137,1.27,1.27,0.0,11029.0,9097.0,-0.1752,14007.0,11553.0,-0.1752,1126.0,1159.0,0.0293
AQUVIVA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.58,1.34,-0.1519,271.5,192.0,-0.2928,1.2,1.22,0.0167,5554.0,4833.0,-0.1298,6665.0,5896.0,-0.1154,453.0,474.0,0.0464
CRYSTALIN,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.89,1.61,-0.1481,219.0,141.67,-0.3531,1.16,1.18,0.0172,8486.0,5117.0,-0.397,9844.0,6038.0,-0.3866,376.0,361.0,-0.0399
JIWATER,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.35,1.38,0.0222,10.0,59.33,4.933,1.18,1.21,0.0254,6075.0,6219.0,0.0237,7168.0,7525.0,0.0498,17.0,147.0,7.6471
LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.69,2.18,-0.1896,823.5,567.33,-0.3111,1.21,1.28,0.0579,10137.0,8401.0,-0.1713,12266.0,10753.0,-0.1233,1361.0,1333.0,-0.0206
NESTLE,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.32,1.8,-0.2241,302.0,194.67,-0.3554,1.21,1.2,-0.0083,8784.0,7081.0,-0.1939,10629.0,8497.0,-0.2006,499.0,488.0,-0.022
PRIMA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,3.69,2.55,-0.3089,243.5,126.33,-0.4812,1.33,1.23,-0.0752,12294.0,7769.0,-0.3681,16351.0,9556.0,-0.4156,365.0,307.0,-0.1589
VIT,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.68,2.11,0.256,49.0,21.67,-0.5578,1.1,1.02,-0.0727,5793.0,6922.0,0.1949,6372.0,7060.0,0.108,89.0,64.0,-0.2809
ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,3.51,1.61,-0.5413,511.0,209.0,-0.591,1.45,1.43,-0.0138,17060.0,7455.0,-0.563,24737.0,10661.0,-0.569,705.0,438.0,-0.3787
AQUA,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.97,1.64,-0.1675,363.5,175.33,-0.5177,1.32,1.29,-0.0227,13633.0,11756.0,-0.1377,17996.0,15165.0,-0.1573,550.0,407.0,-0.26
AQUVIVA,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.54,1.17,-0.2403,88.0,105.0,0.1932,1.17,1.18,0.0085,9815.0,7733.0,-0.2121,11484.0,9125.0,-0.2054,151.0,268.0,0.7748
CRYSTALIN,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.06,1.31,-0.3641,313.0,33.67,-0.8924,1.61,1.1,-0.3168,14659.0,7996.0,-0.4545,23601.0,8796.0,-0.6273,390.0,92.0,-0.7641
LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.42,1.52,-0.3719,517.5,224.0,-0.5671,1.39,1.34,-0.036,16084.0,11009.0,-0.3155,22357.0,14752.0,-0.3402,744.0,501.0,-0.3266
NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.95,1.53,-0.4814,256.5,66.33,-0.7414,1.52,1.14,-0.25,20120.0,11392.0,-0.4338,30582.0,12987.0,-0.5753,337.0,175.0,-0.4807
VIT,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.47,1.34,-0.0884,27.5,13.67,-0.5029,1.12,1.08,-0.0357,9366.0,8368.0,-0.1066,10490.0,9037.0,-0.1385,49.0,38.0,-0.2245
ALFA,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.32,1.31,-0.0076,18.5,17.33,-0.0632,1.16,1.16,0.0,6062.0,5556.0,-0.0835,7032.0,6445.0,-0.0835,32.0,45.0,0.4062
ETERNAL,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.21,1.53,0.2645,16.5,10.67,-0.3533,1.1,1.07,-0.0273,11267.0,14747.0,0.3089,12394.0,15779.0,0.2731,30.0,30.0,0.0
PRISTINE,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,3.13,2.33,-0.2556,371.0,184.67,-0.5022,1.29,1.25,-0.031,17192.0,12679.0,-0.2625,22178.0,15849.0,-0.2854,575.0,444.0,-0.2278
SUPER O2,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.16,1.65,0.4224,24.5,13.33,-0.4559,1.17,1.11,-0.0513,13847.0,19763.0,0.4272,16201.0,21937.0,0.3541,42.0,36.0,-0.1429
FIBE MINI,1114A - ISOTONIC DRINK PET 100-250ML,1114 - ISOTONIC DRINK,CHILLER,1.35,1.36,0.0074,31.0,20.33,-0.3442,1.15,1.42,0.2348,10273.0,10775.0,0.0489,11814.0,15300.0,0.2951,54.0,43.0,-0.2037
HYDRO COCO,1114A - ISOTONIC DRINK PET 100-250ML,1114 - ISOTONIC DRINK,CHILLER,1.59,1.23,-0.2264,129.0,57.33,-0.5556,1.13,1.2,0.0619,13698.0,11137.0,-0.187,15479.0,13364.0,-0.1366,228.0,143.0,-0.3728
100 PLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.6,,,2.5,,,1.0,,,11080.0,,,11080.0,,,5.0,,
HYDRO COCO,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.47,1.17,-0.2041,39.0,13.67,-0.6495,1.26,1.08,-0.1429,18519.0,14973.0,-0.1915,23334.0,16171.0,-0.307,62.0,38.0,-0.3871
HYDROPLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,2.7,,,27.0,,,1.38,,,15781.0,,,21778.0,,,39.0,,
ICHITAN,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.85,1.16,-0.373,10.0,8.33,-0.167,1.11,1.09,-0.018,13680.0,8672.0,-0.3661,15185.0,9452.0,-0.3775,18.0,23.0,0.2778
IF,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,,1.13,,,7.67,,,1.05,,,16957.0,,,17805.0,,,22.0,
ISOPLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.44,1.33,-0.0764,119.5,58.33,-0.5119,1.2,1.17,-0.025,5033.0,4765.0,-0.0532,6040.0,5575.0,-0.077,200.0,149.0,-0.255
POCARI SWEAT,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.45,1.35,-0.069,137.5,90.33,-0.3431,1.09,1.12,0.0275,10766.0,10306.0,-0.0427,11735.0,11543.0,-0.0164,253.0,241.0,-0.0474
HYDRO COCO,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.22,1.08,-0.1148,168.5,66.67,-0.6043,1.15,1.12,-0.0261,19552.0,17394.0,-0.1104,22485.0,19481.0,-0.1336,294.0,178.0,-0.3946
MIZONE,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.22,1.52,0.2459,239.5,89.0,-0.6284,1.15,1.12,-0.0261,8070.0,10247.0,0.2698,9280.0,11477.0,0.2367,415.0,239.0,-0.4241
POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.36,1.15,-0.1544,246.0,130.33,-0.4702,1.1,1.09,-0.0091,11448.0,9857.0,-0.139,12593.0,10744.0,-0.1468,447.0,358.0,-0.1991
POKKA,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.21,,,52.5,,,1.07,,,9370.0,,,10026.0,,,98.0,,
REGEN,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,3.12,1.03,-0.6699,64.0,9.67,-0.8489,1.17,1.07,-0.0855,45234.0,13552.0,-0.7004,52924.0,14501.0,-0.726,109.0,27.0,-0.7523
YOU C1000 WATER,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.26,1.13,-0.1032,206.0,89.33,-0.5664,1.14,1.12,-0.0175,11110.0,10065.0,-0.0941,12665.0,11273.0,-0.1099,362.0,240.0,-0.337
POCARI SWEAT,1114D - ISOTONIC DRINK CAN 330ML,1114 - ISOTONIC DRINK,CHILLER,1.44,1.15,-0.2014,25.0,11.0,-0.56,1.04,1.0,-0.0385,9914.0,8036.0,-0.1894,10311.0,8036.0,-0.2206,48.0,33.0,-0.3125
HYDRO COCO,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114 - ISOTONIC DRINK,CHILLER,1.14,1.0,-0.1228,52.5,6.0,-0.8857,1.15,1.0,-0.1304,29533.0,25917.0,-0.1224,33963.0,25917.0,-0.2369,91.0,18.0,-0.8022
POCARI SWEAT,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114 - ISOTONIC DRINK,CHILLER,1.1,1.04,-0.0545,67.5,41.0,-0.3926,1.12,1.09,-0.0268,15256.0,14975.0,-0.0184,17087.0,16323.0,-0.0447,120.0,113.0,-0.0583
POCARI SWEAT,1114F - ISOTONIC DRINK PET 2L,1114 - ISOTONIC DRINK,CHILLER,1.06,1.04,-0.0189,55.5,15.67,-0.7177,1.14,1.15,0.0088,25651.0,25268.0,-0.0149,29242.0,29058.0,-0.0063,97.0,41.0,-0.5773
ACARAKI,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.25,,,2.0,,,1.0,,,14600.0,,,14600.0,,,4.0,,
ADEM SARI,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.34,1.5,0.1194,132.0,68.0,-0.4848,1.14,1.12,-0.0175,12588.0,14250.0,0.132,14350.0,15960.0,0.1122,231.0,182.0,-0.2121
BADAK,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.63,1.91,0.1718,230.0,148.0,-0.3565,1.15,1.14,-0.0087,12950.0,15792.0,0.2195,14892.0,18003.0,0.2089,399.0,388.0,-0.0276
CAP PANDA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,,1.5,,,0.67,,,1.0,,,11450.0,,,11450.0,,,2.0,
COOLTOPIA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.14,1.52,0.3333,28.5,21.33,-0.2516,1.1,1.03,-0.0636,8768.0,11850.0,0.3515,9645.0,12206.0,0.2655,52.0,62.0,0.1923
KAKI TIGA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.53,1.26,-0.1765,271.5,166.0,-0.3886,1.18,1.21,0.0254,11420.0,9618.0,-0.1578,13476.0,11638.0,-0.1364,460.0,410.0,-0.1087
LASEGAR,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,2.19,1.73,-0.21,87.5,97.67,0.1162,1.13,1.24,0.0973,16648.0,14105.0,-0.1528,18812.0,17490.0,-0.0703,155.0,237.0,0.529
ADEM SARI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.59,1.41,-0.1132,93.5,69.33,-0.2585,1.2,1.16,-0.0333,14927.0,13479.0,-0.097,17912.0,15636.0,-0.1271,156.0,179.0,0.1474
ALANG SARI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.23,1.34,0.0894,54.5,39.67,-0.2721,1.24,1.1,-0.1129,10821.0,11664.0,0.0779,13418.0,12830.0,-0.0438,88.0,108.0,0.2273
BADAK,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.63,2.31,0.4172,69.0,38.0,-0.4493,1.06,1.07,0.0094,12658.0,18539.0,0.4646,13417.0,19837.0,0.4785,130.0,107.0,-0.1769
KAKI TIGA,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.52,1.26,-0.1711,44.5,31.0,-0.3034,1.06,1.06,0.0,11372.0,9735.0,-0.144,12054.0,10319.0,-0.1439,84.0,88.0,0.0476
KIRANTI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.84,1.59,-0.1359,255.5,85.33,-0.666,1.17,1.12,-0.0427,14547.0,12338.0,-0.1519,17020.0,13819.0,-0.1881,435.0,229.0,-0.4736
KUAS,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.5,,,1.0,,,1.0,,,15750.0,,,15750.0,,,2.0,,
SIDOMUNCUL,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,,1.29,,,11.67,,,1.21,,,9369.0,,,11336.0,,,29.0,
BADAK,1115D - REMEDIES DRINK PET 500-600ML,1115 - REMEDIES DRINK,CHILLER,1.66,1.35,-0.1867,180.5,93.0,-0.4848,1.15,1.14,-0.0087,14726.0,12793.0,-0.1313,16935.0,14584.0,-0.1388,315.0,245.0,-0.2222
KAKI TIGA,1115D - REMEDIES DRINK PET 500-600ML,1115 - REMEDIES DRINK,CHILLER,1.77,1.31,-0.2599,169.0,67.67,-0.5996,1.14,1.12,-0.0175,14994.0,12031.0,-0.1976,17093.0,13475.0,-0.2117,297.0,181.0,-0.3906
AMUNIZER,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.3,1.42,0.0923,28.0,23.0,-0.1786,1.08,1.1,0.0185,11500.0,12478.0,0.085,12420.0,13726.0,0.1052,52.0,63.0,0.2115
FITMEUP,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,,1.47,,,5.0,,,1.07,,,13227.0,,,14153.0,,,14.0,
ORONAMIN,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.91,1.45,-0.2408,28.5,34.0,0.193,1.21,1.65,0.3636,13396.0,10168.0,-0.241,16209.0,16777.0,0.035,47.0,62.0,0.3191
TROPICANA,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,2.6,,,2.5,,,1.25,,,24740.0,,,30925.0,,,4.0,,
YOU C1000,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.64,1.71,0.0427,681.5,283.33,-0.5843,1.21,1.21,0.0,12901.0,13760.0,0.0666,15610.0,16650.0,0.0666,1127.0,704.0,-0.3753
HEMAVITON,1116B - VITAMIN DRINK 300-500ML,1116 - VITAMIN DRINK,CHILLER,1.84,1.43,-0.2228,94.5,82.0,-0.1323,1.16,1.2,0.0345,13930.0,11020.0,-0.2089,16159.0,13224.0,-0.1816,163.0,205.0,0.2577
BIOKUL,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.57,1.61,0.0255,71.5,28.33,-0.6038,1.12,1.2,0.0714,12641.0,13056.0,0.0328,14158.0,15667.0,0.1066,128.0,71.0,-0.4453
HEAVENLY BLUSH,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.4,,,5.0,,,1.0,,,17910.0,,,17910.0,,,10.0,,
INDOMILK,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.75,1.41,-0.1943,40.5,93.0,1.2963,1.09,1.35,0.2385,11395.0,9133.0,-0.1985,12421.0,12330.0,-0.0073,74.0,206.0,1.7838
KIN,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.53,1.24,-0.1895,126.5,26.67,-0.7892,1.28,1.07,-0.1641,15162.0,13084.0,-0.1371,19407.0,14000.0,-0.2786,197.0,75.0,-0.6193
BINTANG,1118A - CARBONATED MALT,1118 - CARBONATED MALT,CHILLER,2.87,2.24,-0.2195,37.5,18.0,-0.52,1.12,1.12,0.0,26512.0,20881.0,-0.2124,29693.0,23387.0,-0.2124,67.0,48.0,-0.2836
GREEN SANDS,1118A - CARBONATED MALT,1118 - CARBONATED MALT,CHILLER,2.36,1.69,-0.2839,65.0,22.33,-0.6565,1.15,1.06,-0.0783,16546.0,12748.0,-0.2295,19028.0,13513.0,-0.2898,113.0,63.0,-0.4425
GROOVY,1118B - CARBONATED MALT PACK,1118 - CARBONATED MALT,CHILLER,1.22,1.2,-0.0164,20.5,10.0,-0.5122,1.05,1.25,0.1905,9976.0,9877.0,-0.0099,10475.0,12346.0,0.1786,39.0,24.0,-0.3846
CAP PANDA,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.25,1.19,-0.048,127.0,36.67,-0.7113,1.17,1.05,-0.1026,9624.0,9276.0,-0.0362,11260.0,9740.0,-0.135,217.0,105.0,-0.5161
DELMONTE,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.22,1.32,0.082,45.5,42.33,-0.0697,1.11,1.2,0.0811,13257.0,14392.0,0.0856,14715.0,17270.0,0.1736,82.0,106.0,0.2927
YEO'S,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.77,,,11.0,,,1.0,,,13364.0,,,13364.0,,,22.0,,
BUAVITA,1151B - JUICE TETRAPACK 125-150ML,1151 - RTD JUICE,CHILLER,1.0,,,0.5,,,1.0,,,5100.0,,,5100.0,,,1.0,,
ULTRA,1151B - JUICE TETRAPACK 125-150ML,1151 - RTD JUICE,CHILLER,1.45,1.47,0.0138,10.0,5.67,-0.433,1.11,1.13,0.018,6200.0,6329.0,0.0208,6882.0,7152.0,0.0392,18.0,15.0,-0.1667
NUTRI SARI,1151C - JUICE TETRAPACK 200ML,1151 - RTD JUICE,CHILLER,1.64,1.4,-0.1463,42.5,8.33,-0.804,1.1,1.04,-0.0545,13854.0,11900.0,-0.141,15239.0,12376.0,-0.1879,77.0,24.0,-0.6883
ABC,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.84,1.31,-0.288,77.0,44.33,-0.4243,1.25,1.09,-0.128,10034.0,7240.0,-0.2785,12542.0,7892.0,-0.3708,123.0,122.0,-0.0081
BUAVITA,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.57,1.63,0.0382,174.5,137.0,-0.2149,1.25,1.18,-0.056,14890.0,15499.0,0.0409,18612.0,18289.0,-0.0174,280.0,348.0,0.2429
ULTRA,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.63,1.24,-0.2393,65.5,55.0,-0.1603,1.12,1.1,-0.0179,10079.0,7384.0,-0.2674,11288.0,8122.0,-0.2805,117.0,150.0,0.2821
ABC,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.0,,,0.5,,,1.0,,,10500.0,,,10500.0,,,1.0,,
BUAVITA,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.15,1.06,-0.0783,19.5,10.33,-0.4703,1.03,1.07,0.0388,37351.0,34200.0,-0.0844,38472.0,36594.0,-0.0488,38.0,29.0,-0.2368
COUNTRY CHOICE,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.0,,,1.0,,,1.0,,,23700.0,,,23700.0,,,2.0,,
MINUTE MAID,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.64,1.04,-0.3659,47.0,15.0,-0.6809,1.07,1.02,-0.0467,25847.0,14998.0,-0.4197,27656.0,15298.0,-0.4468,88.0,44.0,-0.5
PROMO MARKETING,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.01,,,670.0,,,1.63,,,14597.0,,,23793.0,,,822.0,,
COCA COLA,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.03,,,1047.5,,,1.73,,,7513.0,,,12997.0,,,1210.0,,
FLORIDINA,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.11,1.6,0.4414,655.0,65.67,-0.8997,1.41,1.11,-0.2128,3945.0,6649.0,0.6854,5562.0,7380.0,0.3269,926.0,177.0,-0.8089
FRUITAMIN,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.26,1.17,-0.0714,15.5,4.0,-0.7419,1.29,1.0,-0.2248,9219.0,8483.0,-0.0798,11893.0,8483.0,-0.2867,24.0,12.0,-0.5
ICHITAN,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.57,1.09,-0.3057,14.0,11.0,-0.2143,1.08,1.14,0.0556,14496.0,10164.0,-0.2988,15656.0,11587.0,-0.2599,26.0,29.0,0.1154
MINUTE MAID,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,2.4,1.41,-0.4125,49.5,11.33,-0.7711,1.08,1.17,0.0833,14840.0,9582.0,-0.3543,16027.0,11211.0,-0.3005,92.0,29.0,-0.6848
MOGU-MOGU,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.29,1.25,-0.031,145.0,65.67,-0.5471,1.13,1.1,-0.0265,15369.0,15183.0,-0.0121,17367.0,16701.0,-0.0383,256.0,179.0,-0.3008
NUTRIBOOST,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.59,1.17,-0.2642,76.5,30.0,-0.6078,1.1,1.14,0.0364,12095.0,7579.0,-0.3734,13305.0,8640.0,-0.3506,139.0,79.0,-0.4317
PALDO,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.2,1.24,0.0333,124.0,123.67,-0.0027,1.15,1.24,0.0783,17678.0,18515.0,0.0473,20330.0,22959.0,0.1293,216.0,300.0,0.3889
PROMO MARKETING,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.05,,,847.5,,,1.54,,,5884.0,,,9061.0,,,1102.0,,
OLATTE,1151H - JUICE CAN 230-350ML,1151 - RTD JUICE,CHILLER,1.38,1.53,0.1087,40.5,39.0,-0.037,1.23,1.1,-0.1057,15980.0,18222.0,0.1403,19655.0,20044.0,0.0198,66.0,106.0,0.6061
SUNPRIDE,1151H - JUICE CAN 230-350ML,1151 - RTD JUICE,CHILLER,1.56,1.4,-0.1026,22.5,28.33,0.2591,1.5,1.16,-0.2267,18556.0,16662.0,-0.1021,27834.0,19328.0,-0.3056,30.0,73.0,1.4333
YEO'S,1151H - JUICE CAN 230-350ML,1151 - RTD JUICE,CHILLER,2.5,,,3.0,,,1.2,,,18750.0,,,22500.0,,,5.0,,
S-TEE,1154A - RTD TEA TETRAPACK 200-240ML,1154 - RTD TEA,CHILLER,3.63,3.31,-0.0882,45.0,36.33,-0.1927,1.1,1.3,0.1818,14959.0,9103.0,-0.3915,16455.0,11834.0,-0.2808,82.0,84.0,0.0244
SOSRO,1154A - RTD TEA TETRAPACK 200-240ML,1154 - RTD TEA,CHILLER,1.33,,,7.5,,,1.15,,,87100.0,,,100165.0,,,13.0,,
